UID,Prod_output_num,click_on_prod,locations,gender,age,balance,registry_to_use_time,credit_card_paid,active_member,estimated_salary,buy
9536,10,550,Taichung,Female,42,128707.31,4,1,1,63092.65,1
9537,6,783,Taipei,Male,40,0,3,1,1,109742.55,0
9538,2,777,Taipei,Male,29,0,3,1,1,124489.88,0
9539,6,659,Taipei,Male,29,123192.12,4,1,0,56971.41,1
9540,3,727,Taichung,Male,46,115248.11,1,1,1,130752.01,1
9541,8,603,Taipei,Male,38,59360.77,4,1,0,191457.06,0
9542,9,644,Tainan,Male,37,0,3,1,0,96442.86,0
9543,6,647,Taipei,Female,35,112668.7,4,0,0,122584.29,0
9544,7,648,Taichung,Female,37,138503.51,3,1,1,57215.85,0
9545,1,721,Tainan,Male,57,0,4,1,0,195940.96,0
9546,7,524,Taipei,Male,29,0,3,1,0,105448.74,0
9547,3,626,Taipei,Female,34,0,3,1,0,37870.29,0
9548,7,569,Taipei,Male,43,0,3,1,1,52534.81,0
9549,1,578,Tainan,Male,36,157267.95,3,1,1,141533.19,0
9550,9,769,Taipei,Female,40,133871.05,4,1,0,50568.02,0
9551,4,694,Taichung,Male,31,141989.27,3,1,1,26116.82,0
9552,5,664,Taipei,Female,41,0,4,1,0,152054.33,0
9553,7,646,Taipei,Male,38,0,3,1,1,1528.4,0
9554,3,779,Taipei,Female,29,46388.16,2,1,1,127939.26,1
9555,5,782,Taichung,Female,72,148666.99,4,1,1,2605.65,1
9556,7,769,Taichung,Male,34,115101.5,4,0,1,57841.89,1
9557,6,655,Taichung,Male,67,148363.38,4,1,0,186995.17,0
9558,4,623,Tainan,Male,46,0,4,1,1,5549.11,1
9559,8,705,Tainan,Female,39,144102.32,4,1,0,11682.36,0
9560,5,686,Taipei,Male,41,128876.71,2,1,0,106939.34,1
9561,6,678,Taichung,Male,36,118448.15,3,1,1,53172.02,0
9562,5,738,Taipei,Male,39,0,3,1,0,114388.98,0
9563,9,703,Taipei,Male,28,0,3,0,0,2151.17,0
9564,1,554,Tainan,Male,42,0,3,0,0,183492.9,0
9565,9,582,Taipei,Female,38,135979.01,1,1,0,76582.95,1
9566,6,644,Taipei,Male,37,117271.8,3,1,1,104217.96,1
9567,4,724,Taipei,Male,29,0,4,1,1,8982.75,0
9568,1,593,Taipei,Male,33,0,3,0,1,9984.4,0
9569,10,710,Tainan,Female,30,0,3,1,1,19500.1,0
9570,8,631,Taipei,Male,35,129205.49,4,1,0,79146.36,0
9571,8,739,Tainan,Female,41,0,4,1,1,191694.77,1
9572,7,644,Tainan,Male,18,0,4,0,0,59645.24,1
9573,7,652,Taichung,Male,35,104015.54,3,1,0,55207.88,0
9574,3,554,Tainan,Male,37,0,3,1,1,166177.3,0
9575,9,483,Taipei,Female,30,0,3,0,1,136356.97,0
9576,1,669,Taichung,Female,42,103873.39,4,1,1,148611.52,0
9577,3,841,Taichung,Female,52,112383.03,4,1,1,85516.37,1
9578,2,662,Taipei,Male,34,117731.79,3,0,0,55120.79,0
9579,0,821,Taichung,Male,45,135827.33,3,1,0,131778.58,0
9580,9,783,Taipei,Male,38,114135.17,4,1,1,153269.98,0
9581,9,850,Taipei,Female,28,0,3,1,0,164864.67,0
9582,6,559,Taipei,Male,62,118756.62,4,1,0,20367.68,0
9583,8,602,Tainan,Male,34,98382.72,4,1,1,39542,0
9584,2,563,Taichung,Male,41,100520.92,4,1,0,19412.8,1
9585,7,695,Tainan,Female,35,79858.13,3,1,0,127977.66,0
9586,6,546,Taipei,Female,20,0,4,0,0,20508.85,0
9587,10,719,Taichung,Female,76,95052.29,4,1,1,176244.87,0
9588,1,539,Taichung,Male,42,177728.55,4,1,1,105013.63,0
9589,3,632,Taipei,Male,71,83116.68,4,1,0,27597.76,0
9590,7,772,Taichung,Male,34,111565.91,4,1,0,121073.23,0
9591,8,708,Tainan,Male,40,83015.71,4,1,1,101089.76,0
9592,1,668,Taichung,Female,28,124511.01,4,0,1,114258.18,0
9593,1,738,Taipei,Female,67,130652.52,4,0,0,22762.23,0
9594,5,785,Taipei,Male,55,0,3,1,0,7008.65,0
9595,5,597,Taipei,Male,61,0,3,1,0,81299.17,0
9596,7,531,Taipei,Male,37,121854.45,4,1,1,147521.35,0
9597,10,509,Taipei,Male,26,0,3,1,0,6177.83,0
9598,1,508,Taipei,Male,35,86893.28,4,0,1,59374.82,0
9599,7,749,Taichung,Female,32,79523.13,4,0,0,157648.12,0
9600,7,621,Taichung,Female,55,131033.76,4,0,0,75685.59,1
9601,7,659,Taipei,Female,33,89939.62,4,1,1,136540.09,0
9602,3,634,Taichung,Female,59,95727.05,4,0,1,97939.4,1
9603,7,675,Taipei,Male,39,0,3,0,0,36267.21,0
9604,3,770,Taipei,Male,31,155047.56,3,1,0,186064.34,0
9605,9,736,Taipei,Female,29,0,3,0,1,176152.7,0
9606,10,524,Taipei,Male,44,118569.03,3,0,1,82117.2,0
9607,5,674,Taipei,Male,28,0,4,1,0,151925.25,0
9608,9,700,Tainan,Male,44,0,3,1,1,142287.65,0
9609,1,741,Taipei,Female,35,0,3,1,1,36557.55,0
9610,1,455,Taipei,Male,40,0,2,0,0,129975.34,0
9611,2,608,Tainan,Male,37,130461.02,4,1,1,21967.15,0
9612,1,776,Taipei,Male,36,0,3,1,1,53477.76,0
9613,1,635,Taipei,Male,33,0,2,0,1,178067.33,1
9614,4,746,Taipei,Female,37,0,3,0,0,171039.56,0
9615,3,692,Tainan,Female,47,0,3,1,1,150802.41,1
9616,9,683,Tainan,Male,35,61172.04,4,0,1,82951.12,0
9617,2,591,Taichung,Female,35,90194.34,3,1,1,57064.57,0
9618,3,581,Taipei,Female,24,95508.2,4,1,0,45755,0
9619,3,684,Taichung,Male,35,99967.76,4,1,0,176882.08,0
9620,4,561,Tainan,Male,37,101470.29,4,0,0,88838.14,0
9621,4,718,Taichung,Female,33,70541.06,4,0,1,88592.8,0
9622,8,590,Taipei,Male,31,112211.61,4,1,1,26261.42,0
9623,8,573,Taipei,Female,47,154543.98,4,1,1,29586.73,0
9624,0,350,Taipei,Female,40,111098.85,4,1,0,172321.21,1
9625,0,504,Taichung,Female,44,131873.07,3,1,0,158036.72,1
9626,1,813,Tainan,Male,27,137275.36,4,0,0,115733.16,0
9627,3,641,Tainan,Male,31,153316.14,4,1,1,59927.99,0
9628,9,662,Taipei,Female,22,0,3,1,0,44377.65,0
9629,2,497,Tainan,Male,44,121250.04,4,0,0,79691.4,0
9630,8,716,Taipei,Male,31,109578.04,3,1,0,51503.51,0
9631,5,526,Taipei,Female,37,53573.18,4,1,1,62830.97,0
9632,6,760,Taichung,Female,34,58003.41,4,1,1,90346.1,0
9633,6,669,Taipei,Female,31,113000.66,4,1,1,40467.82,0
9634,10,655,Taipei,Male,27,0,3,1,1,51620.94,0
9635,2,547,Taipei,Female,49,0,4,0,1,65466.93,1
9636,5,648,Taichung,Female,40,139973.65,4,1,0,667.66,1
9637,2,790,Taipei,Female,31,151290.16,4,1,0,172437.12,0
9638,1,744,Taichung,Female,50,121498.11,3,0,0,106061.47,1
9639,4,761,Tainan,Female,32,103515.39,3,1,0,177622.38,0
9640,3,750,Taipei,Female,35,0,4,1,1,191520.5,0
9641,9,680,Taipei,Male,34,0,3,1,0,95686.6,0
9642,6,704,Tainan,Male,38,106687.76,4,1,1,173776.5,0
9643,2,521,Taipei,Female,41,0,3,1,0,113089.43,0
9644,8,452,Taipei,Female,35,0,3,1,0,149614.81,0
9645,5,695,Taipei,Female,31,106089.2,4,0,1,99537.68,0
9646,10,850,Tainan,Male,71,69608.14,4,1,1,97893.4,1
9647,5,625,Taipei,Male,31,0,3,0,0,90.07,0
9648,7,608,Taichung,Female,40,96202.32,4,0,1,161154.85,0
9649,0,715,Taipei,Female,38,0,3,1,0,332.81,0
9650,5,834,Tainan,Male,33,0,3,1,1,66285.18,0
9651,1,469,Taipei,Male,33,127818.52,4,1,1,163477.22,0
9652,7,480,Taipei,Female,40,0,4,1,1,170332.67,1
9653,3,527,Taichung,Male,58,137318.42,4,1,0,126144.96,0
9654,5,834,Tainan,Male,34,0,3,0,1,53437.1,0
9655,4,583,Taipei,Female,40,55776.39,3,1,1,26920.43,0
9656,4,696,Taichung,Male,32,84421.62,4,0,0,52314.71,0
9657,5,606,Taipei,Male,32,83161.65,4,1,0,116885.59,0
9658,10,713,Taipei,Female,39,0,3,1,0,126263.97,0
9659,3,821,Taichung,Male,42,87807.29,3,1,0,64613.81,0
9660,4,550,Taipei,Female,30,0,3,1,1,89216.29,0
9661,6,675,Taipei,Female,39,0,3,0,1,83419.15,0
9662,3,748,Tainan,Male,39,0,3,1,0,123998.52,0
9663,9,606,Taichung,Male,40,95293.86,3,0,0,96985.58,0
9664,7,726,Taichung,Male,30,92847.59,4,1,1,146154.06,0
9665,6,547,Taipei,Male,30,0,3,1,0,18471.86,0
9666,5,758,Tainan,Male,35,0,3,1,1,95009.6,0
9667,2,596,Taipei,Male,37,0,4,0,0,121175.86,0
9668,3,720,Tainan,Male,34,0,3,1,0,77047.78,0
9669,3,674,Taipei,Male,37,0,4,1,1,158049.9,0
9670,4,756,Taipei,Female,32,0,3,1,1,147040.25,0
9671,4,649,Taichung,Male,78,68345.86,3,1,0,142566.75,0
9672,7,613,Taichung,Male,28,76656.4,3,1,0,185483.24,0
9673,9,643,Taipei,Male,62,0,3,0,1,155870.82,0
9674,8,600,Taipei,Male,31,0,3,1,0,121555.51,0
9675,1,735,Tainan,Male,39,60374.98,4,1,1,40223.74,0
9676,1,585,Taipei,Female,34,0,4,1,0,75503.6,0
9677,4,724,Taichung,Male,33,88046.88,4,0,0,186942.49,1
9678,2,635,Tainan,Male,29,0,3,0,1,117173.8,0
9679,9,472,Taipei,Male,19,0,3,1,1,3453.4,0
9680,1,590,Taipei,Male,36,0,3,1,1,48876.84,0
9681,8,651,Tainan,Female,63,129968.67,4,1,0,11830.53,0
9682,4,686,Taichung,Female,39,157731.6,3,1,1,162820.6,0
9683,6,606,Taipei,Male,32,0,3,0,0,36540.63,0
9684,3,781,Taipei,Male,33,89276.48,4,1,1,6959,0
9685,4,593,Taipei,Male,45,138825.19,4,0,1,10828.78,0
9686,4,793,Taipei,Male,63,103729.79,3,1,0,80272.06,0
9687,10,791,Taipei,Female,31,75499.24,4,1,1,22184.14,0
9688,5,850,Taipei,Male,68,169445.4,4,1,0,186335.07,0
9689,9,698,Taipei,Female,57,111359.55,3,1,1,105715.01,0
9690,10,846,Taipei,Female,34,142388.61,3,0,0,68393.64,1
9691,4,765,Taipei,Male,42,123311.39,3,1,0,82868.34,0
9692,7,574,Tainan,Male,52,115532.52,4,1,1,196257.67,0
9693,10,617,Taichung,Female,51,167273.71,4,0,1,93439.75,1
9694,5,581,Taipei,Male,25,77886.53,3,1,1,150319.49,0
9695,6,710,Taichung,Male,37,135795.63,4,0,0,46523.6,0
9696,8,550,Taipei,Male,32,97514.07,4,1,0,199138.84,0
9697,6,533,Taichung,Male,51,127545.56,3,0,1,79559.02,1
9698,9,779,Taipei,Male,49,106160.37,4,0,1,116893.87,0
9699,2,763,Taipei,Female,23,0,3,1,1,153983.99,0
9700,4,563,Tainan,Female,36,143680.47,3,1,0,63531.19,0
9701,3,678,Tainan,Male,38,124483.53,4,1,1,126253.31,0
9702,5,644,Tainan,Female,31,86006.3,4,1,0,73922.95,0
9703,7,682,Taichung,Female,43,111094.05,3,1,0,64679.3,0
9704,9,625,Taipei,Male,22,0,3,1,1,157072.91,0
9705,1,733,Tainan,Male,36,0,3,0,0,108377.82,0
9706,6,512,Taipei,Female,30,0,3,1,1,88827.31,0
9707,7,642,Taipei,Female,41,115171.71,4,1,0,37674.47,0
9708,10,737,Taichung,Female,22,111543.26,3,0,1,106327.85,0
9709,8,575,Taipei,Female,57,137936.94,4,1,0,84475.13,0
9710,3,543,Taichung,Female,37,122304.65,3,0,1,33998.7,0
9711,8,521,Taichung,Male,41,120586.54,4,0,0,20491.15,0
9712,3,637,Taipei,Male,32,0,3,1,0,197827.06,0
9713,9,714,Taipei,Male,40,46520.69,4,1,0,96687.25,0
9714,2,726,Tainan,Female,56,105473.74,4,1,0,46044.7,0
9715,7,680,Tainan,Female,34,0,3,1,1,98949.85,0
9716,5,812,Taichung,Male,39,115730.71,2,1,0,185599.34,1
9717,3,757,Tainan,Male,30,145396.49,4,0,0,198341.15,0
9718,3,710,Tainan,Male,62,131078.42,3,1,1,119348.76,1
9719,9,516,Taichung,Female,47,128298.74,4,0,1,149614.17,1
9720,6,803,Taipei,Female,40,165526.71,4,1,1,12328.08,0
9721,5,560,Taipei,Female,38,83714.41,4,1,0,33245.97,0
9722,3,679,Taipei,Female,36,0,3,1,0,2243.41,0
9723,7,526,Taipei,Male,32,125540.05,4,0,1,86786.41,0
9724,2,485,Taipei,Male,41,100254.76,3,1,0,12706.67,0
9725,3,625,Taipei,Female,36,0,3,1,1,41295.1,1
9726,7,773,Tainan,Male,43,138150.57,4,1,0,177357.16,0
9727,1,530,Taipei,Female,45,0,4,0,0,190663.89,1
9728,7,616,Taichung,Female,43,95984.21,4,0,0,115262.54,1
9729,10,651,Taipei,Male,23,0,3,1,0,170099.23,0
9730,2,586,Taichung,Male,38,136858.42,4,0,0,189143.94,0
9731,7,607,Taichung,Male,29,102609,4,1,1,163257.44,0
9732,3,724,Tainan,Male,39,0,3,0,0,95562.81,0
9733,3,733,Taipei,Male,64,0,3,1,0,75272.63,0
9734,3,667,Taichung,Male,70,77356.92,3,1,0,20881.96,0
9735,8,700,Taipei,Female,32,110923.15,3,1,0,161845.81,1
9736,2,659,Tainan,Male,78,151675.65,4,0,0,49978.67,0
9737,8,710,Tainan,Male,22,0,2,1,1,107292.91,0
9738,7,760,Taipei,Male,37,0,4,0,1,32863.24,1
9739,3,677,Taipei,Female,25,0,3,1,1,179608.96,0
9740,8,798,Taichung,Female,29,80204.11,3,1,1,70223.22,0
9741,7,758,Taipei,Male,35,0,3,1,1,77951.84,0
9742,4,715,Taipei,Male,45,0,3,1,0,55043.93,0
9743,9,752,Taichung,Male,32,115587.49,3,0,0,101677.46,0
9744,8,586,Taichung,Male,46,106968.96,4,1,0,79366.98,1
9745,4,818,Taipei,Male,36,0,3,1,0,8037.03,0
9746,0,490,Taichung,Female,41,139659.04,4,1,0,176254.12,0
9747,5,610,Taichung,Female,69,86038.21,2,0,1,192743.06,1
9748,5,627,Taichung,Male,24,102773.2,3,1,1,56793.02,1
9749,8,533,Taipei,Female,35,0,3,1,0,187900.12,0
9750,8,708,Taipei,Female,51,70754.18,4,1,0,92920.04,1
9751,4,681,Taipei,Male,59,122781.51,4,0,0,140166.95,0
9752,8,690,Taipei,Male,21,0,3,1,0,155782.89,0
9753,7,656,Taichung,Male,68,153545.11,4,1,0,186574.68,0
9754,1,673,Tainan,Male,40,121629.22,4,1,0,3258.6,0
9755,8,806,Taichung,Male,36,167983.17,3,1,0,106714.28,0
9756,7,648,Tainan,Female,43,81153.82,4,1,0,144532.85,1
9757,6,501,Taipei,Male,35,99760.84,4,1,0,13591.52,0
9758,4,556,Taichung,Female,43,125890.72,4,1,0,74854.97,0
9759,2,627,Taipei,Female,27,0,3,1,1,125451.01,0
9760,2,652,Taipei,Male,31,119148.55,4,0,1,149740.22,0
9761,1,807,Taichung,Female,60,72948.58,3,1,0,17355.36,0
9762,8,708,Taichung,Male,21,133974.36,3,1,1,50294.09,0
9763,1,619,Taipei,Male,27,154483.98,4,1,1,156394.74,0
9764,10,601,Taipei,Male,40,98627.13,3,0,1,77977.69,0
9765,2,445,Taipei,Male,64,136770.67,4,0,0,43678.06,0
9766,4,800,Taichung,Male,39,95252.72,4,1,1,13906.34,0
9767,3,554,Taipei,Male,33,117413.95,4,1,0,12766.74,0
9768,4,714,Taichung,Male,54,137986.58,3,0,0,51308.54,1
9769,10,656,Taipei,Male,44,143571.52,4,0,1,127444.14,0
9770,5,520,Taipei,Male,49,121197.64,4,1,1,72577.33,1
9771,5,480,Tainan,Male,39,121626.9,4,1,0,82438.13,0
9772,1,660,Taichung,Male,30,84440.1,3,1,0,60485.98,0
9773,4,532,Taipei,Male,36,0,3,1,0,132798.78,0
9774,1,679,Taipei,Male,42,0,3,0,1,71823.15,0
9775,3,780,Taipei,Female,26,140356.7,4,1,1,117144.15,0
9776,7,747,Taipei,Male,29,0,3,1,0,141706.43,0
9777,3,705,Taipei,Female,39,92224.56,4,1,0,54517.25,0
9778,9,732,Taipei,Female,43,0,3,1,1,183147.17,0
9779,10,515,Tainan,Male,40,121355.99,4,1,1,138360.29,0
9780,9,816,Taichung,Female,40,109003.26,4,1,0,79580.56,0
9781,3,641,Taipei,Female,48,147341.43,4,1,0,157458.61,1
9782,7,509,Taipei,Male,18,102983.91,4,1,1,171770.58,0
9783,4,601,Taichung,Female,49,96252.98,3,1,1,104263.82,0
9784,4,527,Taipei,Male,39,0,3,1,1,167183.07,1
9785,5,455,Taipei,Female,27,155879.09,3,0,1,70774.97,0
9786,4,803,Taichung,Male,34,142929.16,3,1,0,114869.56,0
9787,7,553,Taipei,Male,32,64082.09,4,0,0,109159.58,0
9788,5,724,Taipei,Female,28,0,4,1,1,59351.68,0
9789,1,610,Taipei,Female,45,0,3,1,0,199657.46,0
9790,2,559,Tainan,Female,39,0,3,1,0,121151.1,0
9791,6,825,Taichung,Female,35,118336.95,4,1,1,26342.33,1
9792,8,819,Tainan,Female,28,168253.21,4,1,0,102799.14,0
9793,0,772,Taichung,Female,42,101979.16,4,1,1,90928.48,0
9794,5,685,Tainan,Male,23,164902.43,4,0,1,141152.28,0
9795,2,506,Taipei,Male,43,0,3,1,1,105568.6,0
9796,10,642,Taichung,Male,22,111812.52,3,1,0,183045.46,0
9797,10,627,Tainan,Male,40,0,3,1,0,194792.42,0
9798,2,600,Taichung,Male,30,119755,4,1,0,21852.91,0
9799,0,653,Taipei,Male,46,119556.1,4,1,1,78250.13,1
9800,3,762,Tainan,Female,35,119349.69,2,1,0,47114.18,1
9801,3,569,Tainan,Female,30,139528.23,4,1,0,33230.37,0
9802,1,756,Taipei,Male,40,94773.11,4,1,1,114279.63,0
9803,1,673,Taipei,Male,31,108345.22,4,0,0,38802.03,0
9804,9,637,Taipei,Female,36,166939.88,4,1,0,72504.76,0
9805,7,644,Taipei,Male,33,174571.36,4,0,0,43943.09,0
9806,9,658,Tainan,Male,35,71829.34,4,1,0,68141.92,0
9807,8,649,Taipei,Female,36,0,3,0,0,109179.89,0
9808,9,603,Taipei,Female,39,76769.68,4,0,1,48224.72,0
9809,1,820,Taipei,Female,39,104614.29,4,1,1,61538.43,1
9810,10,712,Tainan,Male,27,0,4,1,1,94544.88,0
9811,1,645,Taichung,Female,31,128927.93,4,1,0,2850.01,0
9812,9,705,Taichung,Female,31,110941.93,3,1,1,163484.8,0
9813,10,590,Tainan,Female,29,99250.08,4,1,0,129629.41,0
9814,1,631,Taipei,Male,36,0,3,0,1,133141.34,0
9815,7,604,Taipei,Male,34,0,3,1,0,188078.55,0
9816,8,643,Tainan,Male,48,0,3,1,1,174729.3,0
9817,5,690,Tainan,Female,30,0,3,0,0,78700.03,0
9818,7,558,Taipei,Male,31,0,4,1,1,198269.08,0
9819,1,637,Taichung,Male,51,104682.83,4,1,1,55266.96,1
9820,5,648,Taichung,Female,45,118886.55,4,0,1,51636.7,0
9821,8,652,Tainan,Male,28,156823.7,3,1,1,198251.52,0
9822,3,808,Taichung,Male,39,124216.93,4,0,0,171442.36,0
9823,2,551,Taipei,Female,26,144258.52,4,1,1,49778.79,0
9824,9,711,Taichung,Male,26,128793.63,4,1,1,19262.05,0
9825,10,467,Taichung,Male,28,126315.26,4,1,1,32349.29,1
9826,4,789,Tainan,Female,40,0,3,1,1,137402.27,0
9827,5,602,Tainan,Male,33,0,3,0,0,64038.34,0
9828,1,576,Taipei,Male,39,0,3,1,0,68814.23,0
9829,1,584,Taipei,Male,38,115341.55,4,0,0,173632.92,0
9830,6,593,Taipei,Male,32,99162.29,4,1,1,128384.11,0
9831,1,705,Taichung,Female,48,156848.13,3,1,0,99475.95,1
9832,2,595,Taichung,Female,64,105736.32,4,1,0,89935.73,1
9833,1,699,Taichung,Female,41,200117.76,3,1,1,94142.35,0
9834,6,516,Taipei,Female,46,62212.29,4,0,0,171681.86,1
9835,2,838,Taipei,Male,31,0,3,1,1,8222.96,0
9836,10,587,Taipei,Male,39,0,3,1,0,170409.45,0
9837,5,750,Taipei,Male,38,151532.4,4,1,0,46555.15,0
9838,1,581,Taichung,Male,39,121523.51,4,0,1,161655.55,1
9839,5,484,Taipei,Male,41,0,4,1,0,74267.35,0
9840,8,576,Tainan,Male,26,0,3,0,0,34101.06,0
9841,1,567,Taichung,Female,46,68238.51,3,1,0,109572.58,0
9842,9,638,Tainan,Male,30,136808.53,3,1,0,106642.97,0
9843,0,646,Taichung,Male,24,92398.08,4,1,0,18897.29,0
9844,5,658,Taipei,Female,40,143566.12,4,1,0,189607.71,0
9845,9,590,Tainan,Female,38,0,3,1,0,148750.16,0
9846,7,546,Tainan,Male,25,127728.24,3,1,0,105279.74,0
9847,9,603,Taipei,Female,34,0,3,1,1,167916.35,0
9848,10,619,Tainan,Female,38,119658.49,4,1,0,8646.58,0
9849,6,678,Taipei,Female,34,0,3,1,0,124592.84,0
9850,4,459,Taipei,Male,26,149879.66,4,0,1,50016.17,0
9851,8,671,Taichung,Male,28,119859.52,3,1,1,125422.66,0
9852,6,501,Tainan,Male,43,104533.24,4,0,1,81123.59,1
9853,10,719,Tainan,Male,37,145382.61,4,1,1,80408.59,0
9854,6,681,Tainan,Female,37,121231.39,4,1,0,146366.08,0
9855,2,706,Tainan,Male,24,141078.57,4,1,0,24402.87,0
9856,1,763,Taichung,Female,32,108465.65,3,1,1,60552.44,1
9857,1,716,Taipei,Male,39,70657.61,3,1,0,76476.05,0
9858,3,507,Taichung,Male,40,120105.43,4,1,1,92075.01,1
9859,4,678,Taichung,Male,55,129646.91,4,1,0,184125.1,1
9860,10,775,Taipei,Female,30,191091.74,3,1,0,96170.38,0
9861,8,544,Taipei,Male,38,0,4,1,0,98208.62,0
9862,8,756,Taipei,Male,27,0,3,1,0,157932.75,0
9863,5,757,Taichung,Female,43,131433.33,3,1,0,3497.43,1
9864,1,742,Taichung,Male,33,137937.95,4,1,0,51387.1,0
9865,3,591,Taipei,Male,49,0,3,1,1,50123.44,0
9866,4,667,Taipei,Male,24,0,3,0,1,180329.83,0
9867,4,787,Taipei,Male,32,0,3,1,0,13238.93,0
9868,0,718,Taipei,Female,43,93143.39,4,1,1,167554.86,0
9869,6,521,Taipei,Male,38,0,3,1,1,51454.06,0
9870,1,607,Tainan,Male,40,112544.45,4,1,0,19842.22,0
9871,3,633,Taipei,Female,34,123034.43,3,1,0,38315.04,0
9872,2,588,Tainan,Male,37,0,3,0,0,187816.59,0
9873,9,724,Taichung,Female,33,119278.44,4,1,0,197148.24,0
9874,4,720,Taipei,Male,44,0,3,1,1,163471.01,0
9875,7,521,Taipei,Male,39,0,3,0,0,653.58,0
9876,7,620,Tainan,Male,36,169312.72,4,1,1,45414.09,0
9877,3,505,Taichung,Female,33,106506.77,2,1,1,45445.78,1
9878,8,728,Tainan,Female,43,128412.61,4,0,0,139024.31,0
9879,9,486,Taichung,Male,62,118356.89,3,1,1,168034.83,1
9880,3,584,Taichung,Male,42,137479.13,4,1,1,25669.1,0
9881,1,687,Tainan,Female,40,0,3,1,1,8207.36,0
9882,3,771,Taipei,Male,50,105229.72,4,1,0,16281.68,1
9883,2,678,Taipei,Male,41,148088.11,4,1,1,14083.12,0
9884,4,751,Taipei,Female,48,0,4,0,0,30165.06,1
9885,8,670,Taipei,Male,33,126679.69,4,1,0,39451.09,0
9886,2,675,Tainan,Male,31,90826.27,3,1,1,60270.87,0
9887,8,684,Tainan,Male,24,143582.89,4,1,0,22527.27,0
9888,10,637,Taipei,Female,21,125712.2,4,0,1,175072.47,0
9889,2,760,Tainan,Female,32,0,4,1,0,114565.35,0
9890,4,662,Tainan,Male,37,155187.3,4,1,1,48930.8,0
9891,10,680,Taipei,Male,49,0,3,1,1,187008.45,0
9892,5,604,Tainan,Male,40,155455.43,4,0,0,113581.85,0
9893,9,764,Taipei,Female,40,100480.53,4,1,1,124095.69,0
9894,6,521,Taipei,Female,77,0,3,1,0,49054.1,0
9895,3,684,Taichung,Female,56,127585.98,2,1,0,80593.49,1
9896,2,795,Taipei,Female,40,101891.1,4,1,0,183044.86,0
9897,8,678,Tainan,Female,61,0,3,1,0,159938.82,0
9898,4,589,Taipei,Male,38,0,4,1,1,95483.48,1
9899,3,660,Tainan,Female,28,128929.88,4,1,0,198069.71,0
9900,6,646,Taichung,Male,39,121681.91,3,0,0,61793.47,0
9901,3,706,Taichung,Female,56,139603.22,4,1,0,86383.61,0
9902,7,730,Taipei,Female,27,0,3,1,1,144099.48,0
9903,10,606,Taipei,Female,36,0,3,0,0,155641.46,0
9904,10,690,Tainan,Female,36,91760.11,4,1,0,135784.94,0
9905,2,645,Taichung,Male,41,93925.3,4,1,1,123982.14,1
9906,4,579,Taipei,Female,38,175739.36,4,1,0,193130.55,0
9907,10,481,Taipei,Female,28,0,3,1,1,145215.96,0
9908,9,492,Taichung,Male,45,170295.04,3,0,1,164741.81,0
9909,2,739,Taipei,Male,58,101579.28,4,1,0,72168.53,0
9910,7,624,Taipei,Male,55,118793.6,4,1,0,95022.02,1
9911,3,682,Taipei,Male,44,115282.3,4,0,1,23766.4,0
9912,6,701,Tainan,Female,34,107980.37,4,1,0,119374.74,0
9913,1,718,Taipei,Female,44,133866.22,4,0,0,139049.24,0
9914,1,496,Taipei,Female,34,102723.35,3,1,1,180844.81,0
9915,5,543,Tainan,Male,41,0,3,0,0,143980.29,0
9916,7,616,Tainan,Female,44,193213.02,3,1,0,137392.77,0
9917,8,635,Taichung,Male,53,117005.55,4,0,0,123646.57,1
9918,1,652,Tainan,Male,31,132862.59,4,0,1,158054.49,0
9919,0,688,Taipei,Male,26,0,3,1,1,105784.85,0
9920,3,678,Taipei,Female,49,204510.94,4,0,0,738.88,1
9921,1,757,Taichung,Male,36,65349.71,4,0,1,64539.64,0
9922,8,667,Taipei,Male,36,139753.35,4,1,1,79871.16,0
9923,6,725,Taipei,Female,29,0,3,1,0,190776.83,0
9924,5,632,Taichung,Female,50,107959.39,4,1,0,6985.34,1
9925,5,694,Taipei,Female,38,195926.39,4,1,0,85522.84,0
9926,1,803,Taipei,Male,36,0,3,1,0,149370.93,0
9927,6,814,Taipei,Female,31,87772.52,4,1,1,188516.45,0
9928,4,611,Taipei,Male,38,71018.6,3,1,1,2444.29,0
9929,4,755,Taichung,Male,38,111096.91,4,1,0,19762.88,0
9930,9,425,Taichung,Male,40,166776.6,3,0,0,172646.88,0
9931,6,850,Taipei,Female,34,101266.51,4,1,1,33501.98,0
9932,8,677,Tainan,Male,18,134796.87,3,1,0,114858.9,0
9933,8,797,Taipei,Female,46,0,4,0,1,162668.33,0
9934,10,692,Taichung,Female,43,118588.83,4,1,0,161241.65,1
9935,5,735,Taichung,Male,28,160454.15,3,0,0,114957.22,0
9936,1,609,Taipei,Male,77,0,4,0,0,18708.76,0
9937,8,700,Taipei,Female,42,0,3,1,0,105305.72,0
9938,5,526,Tainan,Female,36,91132.18,4,0,1,58111.71,0
9939,9,693,Tainan,Female,57,0,3,1,0,135502.77,0
9940,7,748,Taipei,Female,20,0,3,0,1,10792.42,0
9941,8,657,Tainan,Male,36,0,3,0,0,123866.43,0
9942,5,739,Taichung,Female,25,113113.12,4,1,1,129181.27,0
9943,2,784,Tainan,Male,23,0,4,1,0,6847.73,0
9944,7,744,Taichung,Male,41,190409.34,3,1,0,138361.48,0
9945,10,645,Taipei,Male,44,0,3,0,0,166707.22,0
9946,9,669,Taipei,Female,33,0,3,0,0,107221.03,0
