sno,sna,sarea,mday,ar,sareaen,snaen,aren,act,srcUpdateTime,updateTime,infoTime,infoDate,total,available_rent_bikes,latitude,longitude,available_return_bikes
500113012,YouBike2.0_?箸???????,?蟡??,2024/12/10 12:23,?潸摩???23?賹?,Wanhua Dist,YouBike2.0_Fuhua Garden Metro,No. 123??Xizang Rd.,1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:23,2024/12/10,38,3,25.02964,121.50258,35
500113013,YouBike2.0_??????,?蟡??,2024/12/10 12:17,?????77??7???賹???Wanhua Dist,YouBike2.0_Xinhe Elementary School,No. 1??Aly. 37??Ln. 277??Wanda Rd. (East),1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:17,2024/12/10,20,2,25.02582,121.50255,15,
500113014,YouBike2.0_??????,?蟡??,2024/12/10 12:04,?????10?賹?,Wanhua Dist,YouBike2.0_Taipei Juguang Post Office,No. 210??Juguang Rd.,1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:04,2024/12/10,16,0,25.03124,121.50122,16
500113015,YouBike2.0_????∴??謚????蟡??,2024/12/10 12:13,?????37?賹?,Wanhua Dist,YouBike2.0_Juguang Car Park,No. 137??Juguang Rd.,1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:13,2024/12/10,10,2,25.03116,121.50336,8,
500113016,YouBike2.0_????剜??146?????蟡??,2024/12/10 12:16,????剜??142?賹?,Wanhua Dist,YouBike2.0_Ln. 146??Bangka Blvd Intersection,No. 142??Bangka Blvd.,1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:16,2024/12/10,14,7,25.03301,121.5016,7,
500113017,YouBike2.0_??????,?蟡??,2024/12/10 12:22,?????99?賹???Wanhua Dist,YouBike2.0_Dongyuan Elementary School,No. 199??Dongyuan St.,1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:22,2024/12/10,33,4,25.02257,121.49807,28,
500113018,YouBike2.0_??剛???船???,?蟡??,2024/12/10 12:17,??喟?謅????71?賹?,Wanhua Dist,YouBike2.0_Huazhong Evacuation Gate,No. 371??Sec. 3??Huanhe S. Rd.,1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:17,2024/12/10,12,3,25.01688,121.49534,9
500113019,YouBike2.0_?銵????,?蟡??,2024/12/10 11:56,?箇????43?賹?,Wanhua Dist,YouBike2.0_Jinde Park,No. 243??Dechang St.,1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 11:56,2024/12/10,29,11,25.02332,121.49264,18
500113020,YouBike2.0_?察?????,?蟡??,2024/12/10 12:20,?????6??0??7?賹?,Wanhua Dist,YouBike2.0_Zhongde Park,No. 27??Aly 20??Ln 66??Dongyuan St.,1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:20,2024/12/10,19,14,25.02516,121.49604,5
500113022,YouBike2.0_????朴???蟡??,2024/12/10 12:20,?????5??4?賹???Wanhua Dist,YouBike2.0_Hua Jiang Senior High School,No. 14??Ln 35??Dongyuan St. (Opposite),1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:20,2024/12/10,50,38,25.02744,121.49619,11,,
500113023,YouBike2.0_?潸號????????蟡??,2024/12/10 12:22,?潸號????曇??????剜????甇?謅?,Wanhua Dist,YouBike2.0_Sec. 2??Xiyuan Rd & Bangka Blvd Intersection,Sec. 2??Xiyuan Rd & Bangka Blvd Intersection. (Southwest),1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:22,2024/12/10,50,10,25.03267,121.49757,40,
500113025,YouBike2.0_?謕????,?蟡??,2024/12/10 12:19,?潸號?????20???????蛔???Wanhua Dist,YouBike2.0_Shuang Yuan Junior High School,Sec. 2??Xiyuan Rd & Xingyi St Intersection,1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:19,2024/12/10,24,,25.02673,121.49176,14,
500113026,YouBike2.0_?????????????蟡??,2024/12/10 12:22,?????27?賹?,Wanhua Dist,YouBike2.0_Changshun Community Center,No. 127??Changshun St.,1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:22,2024/12/10,26,5,25.03284,121.48908,21,
500113027,YouBike2.0_??????,?蟡??,2024/12/10 12:07,??喟?謅??哨??50??5???賹???Wanhua Dist,YouBike2.0_Hwa Chiang Elementary School,No. 2??Aly. 25??Ln. 250??Sec. 2??Huanhe S. R. (Opposite),1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:07,2024/12/10,22,5,25.03397,121.49029,17,
500113028,YouBike2.0_?????????,?蟡??,2024/12/10 12:18,??喟?謅??哨??16?賹?,Wanhua Dist,YouBike2.0_Huajiang No.8 Park,No. 2??Aly. 25??Ln. 250??Sec. 2??Huanhe S. R,1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:18,2024/12/10,20,1,25.03388,121.49293,19
500113029,YouBike2.0_??喟?謅???????蟡??,2024/12/10 11:57,??喟?謅??哨??82?賹?,Wanhua Dist,YouBike2.0_Sec. 2??Huanhe S. R & Shuangyuan St Intersection,No. 282??Sec. 2??Huanhe S. Rd.,1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 11:57,2024/12/10,21,7,25.03203,121.49127,14,
500113030,YouBike2.0_?剜???朴???蟡??,2024/12/10 12:21,??喟?謅??哨???祆迤??湔???豰??Wanhua Dist,YouBike2.0_Dali Senior High School,Sec. 2??Huanhe S. Rd & Xizang Rd (East),1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:21,2024/12/10,35,23,25.03124,121.49075,12,,
500113031,YouBike2.0_?□???????,?蟡??,2024/12/10 12:09,?剜????77?賹???Wanhua Dist,YouBike2.0_Tang bu Cultural Park,No. 177??Dali St. (Opposite),1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:09,2024/12/10,18,1,25.03383,121.4946,17,
500113032,YouBike2.0_???音????蟡??,2024/12/10 12:16,????剜????拐????160??0??????,Wanhua Dist,YouBike2.0_Liangkeshu Park,Bangka Blvd & Aly. 20??Ln. 160??Dali St Intersection. (East),1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:16,2024/12/10,19,8,25.03253,121.49549,11,
500113033,YouBike2.0_?蟡??????,?蟡??,2024/12/10 12:13,?????88?賹?,Wanhua Dist,YouBike2.0_Wanhua Qingnian Public Housing,No. 188??Qingnian Rd.,1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:13,2024/12/10,23,3,25.02021,121.50376,19
500113034,YouBike2.0_????潸號蟡??秋,?蟡??,2024/12/10 12:24,?潸號蟡?謅?12????豰?,Wanhua Dist,YouBike2.0_Kaifeng St. & Xining Rd. Intersection,No. 12??Xining Rd. (Opposite),1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:24,2024/12/10,68,4,25.04662,121.50717,64
500113035,YouBike2.0_???謚????蟡??,2024/12/10 12:20,????3????,Wanhua Dist,YouBike2.0_Emei Parking Lots,No. 83??Emei St. (Side),1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:20,2024/12/10,47,21,25.04441,121.50541,25,
500113036,YouBike2.0_??????,?蟡??,2024/12/10 12:12,??喟?謅????80-1????豰?,Wanhua Dist,YouBike2.0_Changsha Park,No. 280-1??Sec. 1??Huanhe S Rd. (Opposite),1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:12,2024/12/10,30,2,25.0417,121.49992,28
500113037,YouBike2.0_????????赯?,?蟡??,2024/12/10 12:16,?????08????豰?,Wanhua Dist,YouBike2.0_Cat Park (Zhongxing Bridgehead),No. 108??Chengdu Rd. (Opposite),1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:16,2024/12/10,15,3,25.04367,121.50218,12
500113038,YouBike2.0_?潸葭謓望謢嗥???赯??蟡??,2024/12/10 12:23,???駁?????64????,Wanhua Dist,YouBike2.0_Nishi Honganji Relics Plaza,No. 164-1??Sec. 1??Zhonghua Rd.,1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:23,2024/12/10,87,13,25.04099,121.50769,74,
500113039,YouBike2.0_???餌蹇?????蟡??,2024/12/10 12:24,???駁????曇???ｆ????舫頦???Wanhua Dist,YouBike2.0_Zhonghua Rd. & Guilin Rd. Intersection,Sec. 1??Zhonghua Rd. & Guilin Rd. (Northwest),1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:24,2024/12/10,34,14,25.03771,121.50662,20,,
500113040,YouBike2.0_???璅湛??扳?蝞?(1?賹??,?蟡??,2024/12/10 12:24,??箏??潸摩璆??斗/?潸號??????????,Wanhua Dist,YouBike2.0_MRT Longshan Temple Sta. (Exit 1),Sec. 3??Heping W Rd. & Sec. 1??Xiyuan Rd. (Northeast),1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:24,2024/12/10,33,13,25.03535,121.49938,18
500113041,YouBike2.0_璅湛?????,?蟡??,2024/12/10 12:13,??箏??潸摩璆??斗235????,Wanhua Dist,YouBike2.0_Longshan Elementary School,No. 235??Sec. 3??Heping W Rd. (Side),1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:13,2024/12/10,30,1,25.0355,121.49541,29
500113042,YouBike2.0_??芣迤???,?蟡??,2024/12/10 12:23,?ｆ????34????豰?,Wanhua Dist,YouBike2.0_Huaxi Park,No. 134??Guilin Rd. (Opposite),1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:23,2024/12/10,51,4,25.03852,121.49881,45
500113043,YouBike2.0_?蹓澗????,?蟡??,2024/12/10 12:24,?函????38????豰?,Wanhua Dist,YouBike2.0_laosong Elementary School,No. 238??Kangding Rd. (Opposite),1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:24,2024/12/10,50,3,25.03792,121.50177,46
500113044,YouBike2.0_?蟡??????蟡??,2024/12/10 12:16,????剜??83????,Wanhua Dist,YouBike2.0_Wanhua Train Sta.,No. 83??Bangka Blvd.,1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:16,2024/12/10,53,18,25.03364,121.50322,35,
500113045,YouBike2.0_?蟡?????D2??赯?,?蟡??,2024/12/10 12:23,?函?????函????87???????,Wanhua Dist,YouBike2.0_Wanhua Train Sta. (D2 Plaza),Kangding Rd. & Ln. 287??Kangding Rd. Intersection,1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:23,2024/12/10,42,13,25.03394,121.50117,29
500113046,YouBike2.0_???璅湛??扳?蝞?(3?賹??,?蟡??,2024/12/10 12:23,??箏??潸摩璆??斗/??箏??潸摩璆??斗88???潸號???,Wanhua Dist,YouBike2.0_MRT Longshan Temple Sta. (Exit 3),Sec. 3??Heping W Rd. & Ln. 88??Sec. 3??Heping W Rd. Intersection (Southwest),1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:23,2024/12/10,32,2,25.03509,121.50199,30
500113047,YouBike2.0_?蝞????謆??寡??選???????,?蟡??,2024/12/10 12:11,????00????豰?,Wanhua Dist,YouBike2.0_Taipei Cinema Park (Emei St.),No. 100??Emei St. (Opposite),1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:11,2024/12/10,15,0,25.04445,121.50306,15
500113048,YouBike2.0_?蝞????謆??寡??選????函????,?蟡??,2024/12/10 12:15,?函????8-2????豰?,Wanhua Dist,YouBike2.0_Taipei Cinema Park (Kangding Rd.),No. 18-2??Kangding Rd.,1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:15,2024/12/10,15,0,25.04551,121.50318,15
500113049,YouBike2.0_???餅????蛔????蟡??,2024/12/10 12:24,???駁?????30????,Wanhua Dist,YouBike2.0_Zhonghua Rd. & Emei St. Intersection,No. 130??Sec. 1??Zhonghua Rd.,1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:24,2024/12/10,24,21,25.04345,121.50841,3,
500113050,YouBike2.0_?蟡266?賹????蟡??,2024/12/10 12:23,?函????1????豰?,Wanhua Dist,YouBike2.0_wanhua greehs NO.266,No. 81??Kangding Rd. (Opposite),1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:23,2024/12/10,15,0,25.0403,121.50197,15,
500113051,YouBike2.0_??????(?????44????,?蟡??,2024/12/10 12:19,?????46????,Wanhua Dist,YouBike2.0_Wanda Elementary School (Ln. 344??Wanda Rd.),No. 346??Wanda Rd.,1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:19,2024/12/10,23,6,25.02376,121.49986,16
500113052,YouBike2.0_?箇????0?????蟡??,2024/12/10 12:23,?箇????5????豰?,Wanhua Dist,YouBike2.0_Ln. 10??Dechang St.,No. 15??Dechang St. (Opposite),1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:23,2024/12/10,17,0,25.02533,121.4996,16,
500113053,YouBike2.0_??喟?謅??甇???秋,?蟡??,2024/12/10 12:24,??喟?謅??????箏??潸摩璆??斗???潸號???,Wanhua Dist,YouBike2.0_Huanhe S. Rd. & Heping W. Rd. Intersection,Sec. 1??Huanhe S. Rd. & Sec. 3??Heping W. Rd. Intersection (Southwest),1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:24,2024/12/10,20,6,25.03517,121.49048,14
500113054,YouBike2.0_?????0?????蟡??,2024/12/10 12:18,?????0??8?賹???Wanhua Dist,YouBike2.0_Ln. 60??Changshun St.,No. 38??Ln. 60??Changshun St. (Opposite),1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:18,2024/12/10,15,4,25.03119,121.48858,11,,
500113055,YouBike2.0_?潸號????,?蟡??,2024/12/10 12:21,?????5???????7??瞍???,Wanhua Dist,YouBike2.0_Xiyuan Park,Ln. 35??Dongyuan St. & Ln. 67??Dongyuan St. Intersection,1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:21,2024/12/10,14,1,25.0271,121.49775,13
500113056,YouBike2.0_???????蟡??,2024/12/10 12:18,?ｆ????46??6?賹???Wanhua Dist,YouBike2.0_Huajiang Sewage Treatment Plant,No. 66??Ln. 246??Guilin Rd. (South),1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:18,2024/12/10,20,3,25.03606,121.49163,17,,
500113057,YouBike2.0_??????,?蟡??,2024/12/10 11:43,??喟?謅??哨??00??5?賹???Wanhua Dist,YouBike2.0_Liuxiang Park,No. 102??Sec. 2??Huanhe S. Rd. (Northwest),1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 11:43,2024/12/10,34,1,25.03731,121.49526,33,
500113058,YouBike2.0_?秋?赯?????,?蟡??,2024/12/10 12:17,?剜????70?????喟?謅??哨??59????Wanhua Dist,YouBike2.0_Luti Community Park,Ln. 170??Dali St. & Ln.159??Sec. 2??Huanhe S. Rd. Intersection,1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:17,2024/12/10,28,1,25.03302,121.4931,27,
500113059,YouBike2.0_???????剜?????蟡??,2024/12/10 12:11,????蛔???謕???06????Wanhua Dist,YouBike2.0_Changshun St. & Bangka Blvd. Intersection,Changshun St. & Ln. 106??Shuangyuan St. Intersection,1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:11,2024/12/10,26,21,25.03035,121.49228,5,,
500113060,YouBike2.0_????45?????蟡??,2024/12/10 12:12,????51?賹???Wanhua Dist,YouBike2.0_Ln. 145??Fumin Rd.,No. 151??Fumin Rd. (Opposite),1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:12,2024/12/10,18,11,25.01796,121.49988,7,,
500113061,YouBike2.0_????秋高????赯??蟡??,2024/12/10 12:03,??喟?謅??哨??45?賹?,Wanhua Dist,YouBike2.0_Huanhe Market,No. 245??Sec. 2??Huanhe S. Rd.,1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:03,2024/12/10,14,1,25.0286,121.48908,13,
500113062,YouBike2.0_璅湛?????,?蟡??,2024/12/10 12:16,?謅???????蛔???謅?,Wanhua Dist,YouBike2.0_LongShan Junior High School,Nanning Rd. & Guangzhou St. Intersection (South),1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:16,2024/12/10,15,4,25.03646,121.50492,11
500113063,YouBike2.0_???謒?謚????蟡??,2024/12/10 12:09,????蛔?????謒恍謅?潸號蹓?Wanhua Dist,YouBike2.0_Luoyang Parking,Kunming St. & Luoyang St. Intersection (West),1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:09,2024/12/10,22,2,25.04776,121.50612,20,,
500113064,YouBike2.0_?ｆ??????蛔????蟡??,2024/12/10 12:23,?ｆ????????蛔??舫頦???Wanhua Dist,YouBike2.0_Guilin Rd. & Kunming St. Intersection,Guilin Rd. & Kunming St. Intersection (Northwest),1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:23,2024/12/10,29,4,25.03811,121.50362,24,,
500113065,YouBike2.0_?蟡???_1,?蟡??,2024/12/10 12:24,?潸摩???/ ?????99?????????,Wanhua Dist,YouBike2.0_Wanhuaguomin Junior High School,Xizang Rd. & Ln. 299??Juguang Rd. Intersection (Southeast),1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:24,2024/12/10,36,2,25.02926,121.49936,34
500113066,YouBike2.0_??????3?賹???蟡??,2024/12/10 12:22,??????????06?????),Wanhua Dist,YouBike2.0_Youth Park (Exit 3),Qingnian Rd. & Ln. 106??Qingnian Rd. Intersection (East),1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:22,2024/12/10,46,4,25.02273,121.50271,42,
500113068,YouBike2.0_???璅湛??扳?蝞?(1?賹??_1,?蟡??,2024/12/10 12:15,??箏??潸摩璆??斗/??箏??潸摩璆??斗109???潸號???,Wanhua Dist,YouBike2.0_MRT Longshan Temple Sta. (Exit 1)_1,Sec. 3??Heping W. Rd. & Ln. 109??Sec. 3??Heping W. Rd. Intersection (Northwest),1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:15,2024/12/10,64,28,25.03548,121.50026,36
500113069,YouBike2.0_????瑟??遴?,?蟡??,2024/12/10 12:23,??????????6??2???舫頦???Wanhua Dist,YouBike2.0_Juguang Social Housing,Wanda Rd. & Aly. 22??Ln. 66??Xingning St. Intersection (Northwest),1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:23,2024/12/10,30,8,25.0317,121.50033,22,
500113070,YouBike2.0_????潸摩?????蟡??,2024/12/10 11:53,????剜????祆迤??湔???甇?謅?(????剜???,Wanhua Dist,YouBike2.0_Bangka Blvd. & Xizang Rd. Intersection,Bangka Blvd. & Xizang Rd. Intersection (Southwest) (Under Huacui Bridge),1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 11:53,2024/12/10,20,5,25.0287,121.49156,15,
500113071,YouBike2.0_?????93???蟡??,2024/12/10 12:16,?????93??4?賹?,Wanhua Dist,YouBike2.0_Ln. 493??Wanda Rd.,No. 44??Ln. 493??Wanda Rd.,1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:16,2024/12/10,10,7,25.01975,121.4992,3,
500113072,YouBike2.0_?謕????????謚????蟡??,2024/12/10 12:11,?潸號?????20??5??-10?賹?,Wanhua Dist,YouBike2.0_Shuangyuan Car Park,No. 10??Aly. 55??Ln. 320??Sec. 2??Xiyuan Rd.,1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:11,2024/12/10,12,3,25.02768,121.49134,9,
500113073,YouBike2.0_?????52?????蟡??,2024/12/10 12:22,?????52??9?賹???Wanhua Dist,YouBike2.0_Ln. 152??Qingnian Rd.,No. 59??Ln. 152??Qingnian Rd. (Opposite),1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:22,2024/12/10,23,7,25.01979,121.5009,15,,
500113074,YouBike2.0_??箏??潸摩璆?餅190?????蟡??,2024/12/10 12:09,??箏??潸摩璆?餅190??1?賹?,Wanhua Dist,YouBike2.0_Ln. 190??Sec. 2??Heping W. Rd.,No. 11??Ln. 190??Sec. 2??Heping W. Rd.,1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:09,2024/12/10,15,6,25.03348,121.50445,9,
500113075,YouBike2.0_?????24?????蟡??,2024/12/10 12:18,??喟?謅?????????24??Wanhua Dist,YouBike2.0_Ln. 424??Wanda Rd.,Sec. 3??Huanhe S. Rd. & Ln. 424??Wanda Rd. Intersection,1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:18,2024/12/10,15,5,25.02039,121.4927,10,,
500113077,YouBike2.0_????2?????蟡??,2024/12/10 12:20,????5?賹???Wanhua Dist,YouBike2.0_Ln. 52??ChangTai St.,No. 45??ChangTai St. (Opposite),1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:20,2024/12/10,15,15,25.0232,121.50028,0,,
500113078,YouBike2.0_??????????蟡??,2024/12/10 12:05,???????????謅?,Wanhua Dist,YouBike2.0_ShuiYuan Rd. & QingNian Rd. Intersection,ShuiYuan Rd. & QingNian Rd. Intersection (North),1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:05,2024/12/10,24,15,25.02005,121.50429,9,
500113079,YouBike2.0_??????4?賹???蟡??,2024/12/10 12:21,?????62?賹??皜舐??蛛?,Wanhua Dist,YouBike2.0_Youth Park (Exit 4),No. 162??QingNian Rd.,1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:21,2024/12/10,24,2,25.02114,121.50265,22,
500113080,YouBike2.0_?∩???虜蝖????剜?,?蟡??,2024/12/10 12:18,?????07???賹?,Wanhua Dist,YouBike2.0_XiangAn Public Housing,No. 207-7??Shuiyuan Rd.,1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:18,2024/12/10,15,8,25.01907,121.50219,6
500113081,YouBike2.0_?剜???朴???潸摩???,?蟡??,2024/12/10 12:03,??喟?謅??哨???祆迤??湔???Wanhua Dist,YouBike2.0_Dali High School (XiZang Rd.),Sec. 2??HuanHe S. Rd. & XiZang Rd. Intersection,1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:03,2024/12/10,19,7,25.03062,121.49021,12,
500113083,YouBike2.0_?秋?赯???(?潸號???,?蟡??,2024/12/10 12:17,??喟?謅??哨??59????Wanhua Dist,YouBike2.0_LuTi Park (Northwest),Ln. 159??Sec. 2??HuanHe S. Rd.,1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:17,2024/12/10,14,1,25.03338,121.49267,13,
500113085,YouBike2.0_????謕??蛔????蟡??,2024/12/10 12:21,????剜??404?賹???Wanhua Dist,YouBike2.0_BangKa Blvd. & ShuangYuan St. Intersection,No. 404??BangKa Blvd.,1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:21,2024/12/10,14,6,25.0301,121.49324,8,,
500113086,YouBike2.0_?箇????25?????蟡??,2024/12/10 12:12,?箇????42?賹???Wanhua Dist,YouBike2.0_Ln. 125??DeChang St.,No. 142??DeChang St.,1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:12,2024/12/10,15,0,25.02406,121.49639,14,,
500113087,YouBike2.0_?蟡???86???蟡??,2024/12/10 12:22,?蟡???86??Wanhua Dist,YouBike2.0_No. 186??WanQing St.,No. 186??WanQing St.,1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:22,2024/12/10,21,1,25.02263,121.50154,20,,
500119005,YouBike2.0_?蝞???????A???蝞??蟡偎???,2024/12/10 12:23,???璆??斗60????璆??A?????,NTU Dist,YouBike2.0_NTU ShuiYuan Dorms(A),Aly. 2??Ln. 60??Sec. 3??Tingzhou Rd. Dorms A(North),1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:23,2024/12/10,37,0,25.01493,121.53044,37,
500119006,YouBike2.0_?蝞??????憐?剜?,?蝞??蟡偎???,2024/12/10 12:17,?蝞???????C?謅?,NTU Dist,YouBike2.0_NTU Complex for Research Excellence,NTU Prince House Chang Hsing Dorms C(South),1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:17,2024/12/10,92,1,25.01466,121.52917,91
500119007,YouBike2.0_?蝞?????賣????孵偎,?蝞??蟡偎???,2024/12/10 12:24,?豲???6?賹?1??NTU Dist,YouBike2.0_NTU ShuiYuan HsiuChi House,No.16-1??Siyuan St.,1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:24,2024/12/10,35,2,25.01411,121.52997,33,
500119008,YouBike2.0_?蝞??澗????扳???蝞??蟡偎???,2024/12/10 12:17,?蝞??澗????扳??踐??謅?,NTU Dist,YouBike2.0_NTU Archives,NTU Archives(Northeast),1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:17,2024/12/10,10,1,25.01391,121.52895,9,
500119009,YouBike2.0_?蝞???????B???蝞??蟡偎???,2024/12/10 12:23,???璆??斗60????璆??B?????,NTU Dist,YouBike2.0_NTU ShuiYuan Dorms(B),Aly. 2??Ln. 60??Sec. 3??Tingzhou Rd. Dorms B(North),1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:23,2024/12/10,30,0,25.01525,121.53009,30,
500119043,YouBike2.0_?蝞?????????蝞??蟡偎???,2024/12/10 12:23,?蝞????????NTU Dist,YouBike2.0_NTU 8th Men's Dorm(East),NTU 8th Men's Dorm(East),1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:23,2024/12/10,42,2,25.01729,121.54531,40,,
500119044,YouBike2.0_?蝞??單?剔??佇??謅?,?蝞??蟡偎???,2024/12/10 12:24,?蝞?????豰?謅?,NTU Dist,YouBike2.0_NTU Courtesy House(Southeast),NTU The Apex Building(Southeast),1,2024/12/10 12:24,2024/12/10 12:24,2024/12/10 12:24,2024/12/10,35,14,25.01415,121.53767,21
