,TRANSACTION_DT,CUSTOMER_ID,AGE_GROUP,PIN_CODE,PRODUCT_SUBCLASS,PRODUCT_ID,AMOUNT,ASSET,SALES_PRICE
4140,2/25/2001,437493,40-44,221,500210,4710104111569,2,184,192
4141,12/11/2000,1293104,30-34,221,110505,20000102818,1,139,150
4142,2/10/2001,1684988,35-39,110,530209,4714058833218,1,80,109
4143,2/16/2001,2076461,45-49,221,320510,20563585,1,538,738
4144,11/27/2000,379144,>65,115,100208,4710144101452,1,79,89
4145,1/10/2001,1363432,40-44,221,110507,4710172010023,3,102,120
4146,12/26/2000,1691900,30-34,Others,760135,4714082270041,4,260,356
4147,2/7/2001,2146300,25-29,115,500210,4710114105046,4,492,516
4148,12/12/2000,1229974,40-44,221,501103,4713645080059,1,98,129
4149,2/3/2001,1726497,30-34,114,530116,4710530912020,1,64,69
4150,11/23/2000,1968101,45-49,Others,110106,4711271000014,1,14,9
4151,11/28/2000,1769593,30-34,115,110117,78895423037,1,60,62
4152,2/21/2001,1876543,>65,115,530110,4902430489065,1,211,182
4153,12/14/2000,1174939,30-34,221,100106,4934567920302,1,80,99
4154,12/28/2000,2134666,50-54,105,100511,753092828891,1,16,22
4155,1/23/2001,460071,45-49,221,100401,4710498990085,1,413,390
4156,1/2/2001,2088235,<25,115,760915,4717921070260,1,60,88
4157,2/4/2001,2152622,<25,115,520433,4715062801194,1,50,72
4158,1/1/2001,2135755,35-39,115,530101,4710036000849,1,44,47
4159,11/21/2000,1731033,45-49,114,530110,4902430041270,1,204,209
4160,11/19/2000,1528466,45-49,110,760209,20529222,1,96,135
4161,11/14/2000,75343,40-44,115,590514,4710049000973,1,41,52
4162,2/4/2001,1720259,25-29,221,100510,4710088424655,1,42,47
4163,12/15/2000,1365498,30-34,221,760929,5503020014002,1,110,179
4164,1/21/2001,1802450,30-34,115,530105,4710363724005,3,102,96
4165,12/15/2000,1795875,40-44,221,530105,4710363723008,1,40,55
4166,11/25/2000,689533,45-49,221,500541,4719857523384,1,85,107
4167,2/3/2001,1873856,35-39,221,520472,4716349010162,1,17,25
4168,1/21/2001,1647860,25-29,115,100322,4710174053691,1,242,259
4169,2/6/2001,1475463,45-49,114,110501,4711856000088,1,9,10
4170,2/3/2001,904438,40-44,221,100516,4711588210700,12,480,528
4171,2/25/2001,995344,40-44,110,100201,4712019100607,2,70,84
4172,11/11/2000,1941388,40-44,115,130204,4710105015125,1,94,101
4173,11/21/2000,1651591,50-54,115,540209,20370688,1,40,49
4174,12/31/2000,2065731,40-44,Others,530109,4710468216153,1,50,69
4175,11/26/2000,1940275,35-39,221,110105,4710198121185,1,53,53
4176,11/6/2000,1927191,<25,115,100312,37000445111,1,38,39
4177,2/25/2001,847322,40-44,115,530110,4710094020827,1,170,199
4178,12/3/2000,1681574,45-49,115,510503,4714499890030,1,63,95
4179,2/3/2001,911306,>65,110,560113,4987133013236,1,312,410
4180,11/17/2000,379472,40-44,Others,530116,4710530912013,1,64,69
4181,1/6/2001,1035407,60-64,115,130106,4710189851268,6,24,30
4182,1/27/2001,1147766,35-39,115,500501,20543884,1,65,72
4183,11/4/2000,2053035,40-44,221,100205,4710015103073,1,56,68
4184,12/16/2000,1735918,50-54,221,500307,4901422018931,2,160,218
4185,1/22/2001,1621501,55-59,115,110119,4711258001256,1,30,36
4186,1/8/2001,1950892,35-39,110,520424,4710017205126,1,63,90
4187,11/6/2000,1681574,45-49,115,110207,4711408000269,1,23,31
4188,1/13/2001,1900897,30-34,221,560204,4710982090260,1,75,99
4189,1/12/2001,1880557,40-44,115,110118,4710012131130,2,70,84
4190,2/3/2001,843577,45-49,115,110117,4711001121101,2,100,52
4191,2/18/2001,1423860,35-39,115,540606,20494988,1,300,419
4192,11/23/2000,562980,40-44,115,530403,4710492111110,1,125,139
4193,2/25/2001,527026,40-44,221,100102,4540121234626,1,85,99
4194,2/7/2001,1729047,35-39,221,110411,4710199012185,2,24,30
4195,1/14/2001,1387421,35-39,110,560401,4710043002577,1,144,159
4196,11/11/2000,552455,25-29,115,130110,4710105040547,1,90,109
4197,1/23/2001,1586046,35-39,Others,100112,723125488033,1,45,55
4198,1/16/2001,1433425,45-49,115,500208,4710114308119,1,64,79
4199,2/28/2001,1479874,40-44,110,530108,4710120001530,1,118,169
4200,2/22/2001,1974584,40-44,221,110105,4710198121017,1,53,59
4201,2/5/2001,2097138,30-34,115,530105,4710168705056,2,192,218
4202,12/2/2000,1821208,25-29,115,560402,8712045000151,1,404,425
4203,2/15/2001,1931754,30-34,115,560201,4711553176970,4,544,596
4204,2/10/2001,1144055,45-49,110,110403,4710515535039,1,31,40
4205,11/24/2000,2108711,>65,110,300712,4711390436916,2,24,30
4206,12/4/2000,1251081,35-39,110,760904,4717362904421,1,190,246
4207,11/13/2000,414609,40-44,115,100205,4710098162806,2,78,98
4208,2/25/2001,1555066,45-49,221,110121,4710134023276,1,34,43
4209,1/22/2001,1989595,,Unknown,540617,20542030,1,80,106
4210,11/2/2000,2091211,35-39,221,100312,4710543310059,1,14,18
4211,1/14/2001,1652710,40-44,221,110112,4710043007220,1,87,135
4212,1/11/2001,2014616,25-29,110,110516,4710063121173,1,20,25
4213,11/22/2000,324977,40-44,221,130314,4710012331554,1,45,52
4214,1/13/2001,1755787,30-34,114,120103,4710011406123,2,46,48
4215,2/11/2001,841771,40-44,115,500807,26333006205,2,202,182
4216,2/16/2001,1981124,35-39,110,100102,723125488026,1,20,29
4217,2/6/2001,1933567,30-34,115,530603,4710363512015,1,60,75
4218,11/5/2000,1810950,40-44,221,130302,4711634002587,1,31,35
4219,1/7/2001,1290363,35-39,115,500307,4901422038939,1,110,159
4220,2/6/2001,1458831,45-49,106,530108,4710468215521,1,170,249
4221,11/19/2000,1641240,30-34,110,530301,9555008600000,1,63,75
4222,12/2/2000,302890,35-39,115,100503,6001240100073,2,102,130
4223,1/24/2001,1873320,>65,115,130204,4710088434593,1,114,125
4224,1/2/2001,791236,45-49,115,760163,4719111020208,2,38,44
4225,11/18/2000,2136820,25-29,110,120115,4719862260410,1,19,25
4226,2/23/2001,1208573,45-49,115,110403,4710175565629,1,33,38
4227,1/6/2001,848602,<25,221,500208,4710908120019,1,78,89
4228,1/23/2001,1530162,50-54,221,751101,20570569,2,124,156
4229,1/6/2001,565738,30-34,115,100303,4711856000705,1,53,65
4230,12/18/2000,1734126,30-34,115,130201,4710043004908,1,39,49
4231,11/17/2000,331586,35-39,115,110408,4712278884133,1,40,50
4232,12/13/2000,63111,55-59,115,510407,2240005000799,1,30,43
4233,11/11/2000,440011,35-39,221,500206,4710114322115,1,47,53
4234,2/3/2001,1624960,30-34,221,760305,20493844,1,32,48
4235,12/18/2000,2160245,30-34,221,100304,4710147130015,1,75,94
4236,2/18/2001,270083,40-44,115,100104,4710035338004,1,28,35
4237,11/19/2000,1037609,35-39,Unknown,530205,4710314413118,1,75,89
4238,12/7/2000,20002000,,Unknown,110121,4710134023276,1,34,41
4239,11/6/2000,2070964,35-39,115,110504,4710012741513,1,37,48
4240,11/19/2000,951319,60-64,221,560334,4713627830016,1,55,75
4241,2/2/2001,1797022,<25,115,100413,4710960911082,1,102,112
4242,1/10/2001,305228,60-64,115,320408,4710644086013,1,95,98
4243,1/17/2001,1395327,35-39,110,500201,4712425010712,2,242,198
4244,1/21/2001,1144819,50-54,221,100109,4713828360046,1,840,899
4245,1/10/2001,1725186,40-44,115,500210,4710114105046,1,123,156
4246,2/11/2001,1483550,45-49,Unknown,130206,20415723,1,52,62
4247,2/25/2001,1848564,,Unknown,100440,4710160001033,1,84,94
4248,12/17/2000,972475,40-44,115,110405,4710943109369,1,21,23
4249,11/3/2000,1976847,,Unknown,130206,4711080040195,1,47,57
4250,12/3/2000,2134369,50-54,110,110117,4710685440195,1,71,84
4251,2/10/2001,2174860,50-54,106,520231,4714756880101,1,115,168
4252,11/13/2000,1746853,45-49,114,110103,4711985100024,2,112,106
4253,2/16/2001,1785715,>65,221,500804,9310022862809,2,46,46
4254,11/12/2000,100625,45-49,115,510103,20522285,1,750,739
4255,11/24/2000,337557,60-64,115,120101,4710126092839,1,83,99
4256,12/18/2000,1359015,35-39,221,130315,4713985863121,1,25,25
4257,11/26/2000,1081114,55-59,221,120103,4710011405133,3,69,81
4258,1/27/2001,1628937,45-49,110,100311,4710140103009,1,195,199
4259,12/29/2000,1118513,40-44,Others,760618,4713045001081,1,35,49
4260,1/21/2001,1189308,40-44,110,100508,4710421090011,1,27,34
4261,11/9/2000,2156873,40-44,221,530119,4713080626218,1,60,68
4262,1/22/2001,1624304,35-39,115,500101,4718433613952,1,11,19
4263,11/26/2000,390514,40-44,115,120105,4719090105002,1,25,39
4264,1/8/2001,1881974,35-39,221,120105,4710126092631,1,42,52
4265,12/2/2000,1358315,35-39,221,110137,78895100020,1,112,123
4266,1/2/2001,1965858,40-44,221,110401,4710249001992,1,44,52
4267,1/20/2001,1735185,25-29,221,110811,4710626110156,1,62,68
4268,11/18/2000,307482,35-39,115,530114,4715610443791,2,114,138
4269,11/11/2000,2143521,40-44,114,130208,4719857210031,1,22,29
4270,11/3/2000,689281,>65,115,110510,4710382019571,2,40,47
4271,11/9/2000,2136677,40-44,115,120101,4710088490247,1,121,99
4272,2/2/2001,1898705,50-54,221,120203,4711634002747,1,92,110
4273,12/28/2000,1682366,35-39,221,110502,4710012722512,1,37,48
4274,11/18/2000,1681550,40-44,115,110402,4710088414069,1,46,55
4275,1/21/2001,1617580,50-54,221,510201,8850633120352,1,380,499
4276,11/27/2000,338455,45-49,115,130204,4710105015514,1,103,116
4277,12/23/2000,98441,50-54,115,120101,4711684600559,1,121,150
4278,2/11/2001,994200,40-44,105,500302,4710367814337,1,145,169
4279,12/9/2000,103053,30-34,115,110138,4719369001011,1,33,43
4280,1/20/2001,1735185,25-29,221,500210,4712425010255,1,114,98
4281,12/15/2000,1086676,>65,115,100202,4710126001114,1,64,78
4282,2/10/2001,2162713,35-39,115,130309,4711572001116,1,23,30
4283,12/3/2000,1362442,45-49,221,530504,4710689105014,1,90,119
4284,2/7/2001,1846072,,Unknown,120106,4710126092082,1,27,32
4285,1/17/2001,1506174,35-39,115,530101,4902430001823,2,186,198
4286,2/25/2001,1540314,35-39,106,500201,4710114128618,1,120,129
4287,11/3/2000,75008,45-49,115,540107,20544553,4,80,120
4288,12/28/2000,1884906,50-54,114,110123,4711209051026,2,72,94
4289,11/12/2000,778442,35-39,115,500208,4710114308119,1,47,59
4290,11/2/2000,323215,40-44,221,720136,4975144150569,1,80,99
4291,2/6/2001,1727067,35-39,110,110404,4712789000015,1,36,46
4292,11/6/2000,1818666,30-34,221,560402,300080851111,1,343,399
4293,1/21/2001,1174496,40-44,221,500208,4710114307037,1,49,79
4294,2/26/2001,1846607,,Unknown,560402,8712045013038,1,455,499
4295,11/4/2000,233705,35-39,221,120103,4710011401128,1,23,29
4296,1/19/2001,1470628,40-44,221,100102,4711108860934,1,95,119
4297,11/6/2000,2102009,35-39,115,100207,4710047502066,4,28,36
4298,11/25/2000,131353,35-39,221,500101,4718433613952,1,11,17
4299,2/18/2001,1062700,35-39,221,100505,4710018004605,1,35,38
4300,2/7/2001,2085890,25-29,115,110501,4711856000125,2,18,20
4301,11/14/2000,1298130,40-44,115,110411,4710110241076,1,31,39
4302,12/3/2000,205689,35-39,221,501002,4718176280992,2,140,198
4303,11/11/2000,1846003,,Unknown,100205,4710640109709,1,49,24
4304,11/3/2000,1985054,50-54,Others,712902,8888021200256,1,87,109
4305,2/15/2001,462891,35-39,221,100306,4710126392366,2,170,152
4306,1/13/2001,196567,45-49,221,110401,4710088410139,2,96,103
4307,11/22/2000,1490473,50-54,110,110106,4711271000014,1,14,9
4308,12/17/2000,585668,35-39,115,530116,4710530912020,1,70,89
4309,11/14/2000,582100,40-44,114,500307,4901422038939,1,110,159
4310,12/8/2000,114295,25-29,221,590312,4710494000054,1,91,115
4311,2/16/2001,1561197,30-34,221,731301,4714692000236,2,46,60
4312,1/11/2001,1847185,40-44,110,110402,4710088414311,1,53,61
4313,12/31/2000,1762877,35-39,Unknown,530405,4710530033039,2,160,198
4314,1/1/2001,1932393,35-39,106,500303,4710367813316,1,40,56
4315,11/9/2000,2073538,<25,Others,100517,4710171042223,1,37,46
4316,1/25/2001,1104905,45-49,115,520314,20383565,1,58,85
4317,2/25/2001,570565,30-34,Unknown,100205,4710162000072,1,20,26
4318,11/26/2000,1423112,,115,130106,4710583996008,1,18,19
4319,2/24/2001,23795,55-59,115,530101,8993189210228,1,54,66
4320,2/13/2001,2007052,35-39,115,110501,4711856000125,1,9,10
4321,1/9/2001,1533705,25-29,221,510201,4712566065534,1,210,299
4322,12/13/2000,2085579,40-44,221,500201,4710104112924,2,264,278
4323,11/25/2000,1425918,45-49,Others,560101,4053800002206,2,124,178
4324,11/10/2000,1822328,55-59,Others,740105,4711863180070,1,69,82
4325,11/10/2000,1211252,40-44,221,110505,20000102818,2,278,284
4326,11/17/2000,1846560,,Unknown,100205,4710085120710,1,21,27
4327,11/4/2000,907828,30-34,Others,110405,4712598000015,1,37,47
4328,12/27/2000,981996,50-54,115,110504,4710012712513,1,37,48
4329,11/6/2000,946544,55-59,110,120105,4714381003128,2,72,76
4330,2/28/2001,1058369,50-54,221,110506,4710010030015,1,26,32
4331,2/5/2001,52498,55-59,115,731302,4713915055046,1,20,28
4332,12/2/2000,2076744,35-39,115,530108,4713900123507,1,33,48
4333,12/4/2000,2092843,<25,115,720226,4715337961066,1,135,199
4334,11/21/2000,1062137,45-49,105,130109,4719565960006,1,53,70
4335,11/25/2000,1703030,25-29,221,530101,4710054150168,2,108,118
4336,1/20/2001,1742367,40-44,110,100440,4710160001033,1,84,99
4337,11/26/2000,2095875,35-39,Others,500202,4710114361114,1,108,115
4338,11/2/2000,2097848,40-44,110,100311,4712172150068,2,210,270
4339,12/3/2000,69137,35-39,115,110506,4710320224265,1,157,204
4340,2/11/2001,1825619,35-39,221,500102,4718433613235,2,64,90
4341,1/18/2001,1517675,35-39,115,100310,4710706111752,1,80,88
4342,12/10/2000,1858273,35-39,115,100612,4713022100011,1,45,59
4343,1/1/2001,351522,40-44,115,760402,20419912,1,392,523
4344,2/6/2001,2097848,40-44,110,500305,4711486006252,3,57,96
4345,11/16/2000,1605174,30-34,115,530104,4903301825555,2,72,96
4346,1/21/2001,1712988,45-49,115,100515,4710589730033,2,120,118
4347,11/30/2000,233262,55-59,115,100406,9556001096302,1,100,95
4348,11/11/2000,755153,40-44,221,130315,4714981011035,1,29,32
4349,2/8/2001,1172492,>65,221,711310,4902520132741,1,91,99
4350,11/2/2000,913386,45-49,115,130106,4710583300089,1,41,53
4351,11/5/2000,173414,45-49,115,110217,4719090900058,2,290,258
4352,1/22/2001,1471311,30-34,221,110407,4710158880435,1,14,18
4353,11/11/2000,1389289,25-29,Unknown,110411,4710085120093,1,20,28
4354,12/1/2000,1958690,35-39,221,100205,9310034370071,1,25,35
4355,2/24/2001,260091,35-39,Others,110507,4964175106072,2,186,198
4356,11/28/2000,1374896,35-39,115,100201,4712019100591,1,35,39
4357,2/17/2001,1186031,30-34,115,130315,4713985863121,1,25,13
4358,12/15/2000,1916249,>65,221,120106,4710011402019,1,22,28
4359,1/13/2001,1708820,35-39,Others,130403,4710931500062,1,116,148
4360,1/20/2001,1910650,40-44,221,110109,4710043552102,2,400,362
4361,11/25/2000,778442,35-39,115,500207,4710363553025,1,216,229
4362,12/7/2000,2038810,40-44,221,100505,4710594412009,1,25,32
4363,2/6/2001,2105352,45-49,115,110106,4711271000014,2,28,32
4364,1/20/2001,874373,35-39,110,110508,9300644131681,2,48,56
4365,11/1/2000,2007601,40-44,115,130315,4714981010038,1,28,24
4366,11/27/2000,420679,30-34,221,110118,4710063031939,1,41,45
4367,12/3/2000,2149547,40-44,110,100409,4710508101517,1,57,75
4368,1/8/2001,1570984,35-39,Others,110109,4710088620750,1,161,188
4369,1/14/2001,1659719,30-34,114,730303,4714903041034,1,228,249
4370,11/17/2000,1159486,45-49,221,110409,4711186320092,1,16,19
4371,11/14/2000,319829,35-39,115,560201,4902430493451,1,713,799
4372,11/11/2000,1250121,40-44,221,110411,4710085120680,1,17,17
4373,11/14/2000,1122152,50-54,221,570301,4716114041124,1,77,103
4374,1/22/2001,1227048,35-39,221,110411,4710085120093,2,40,44
4375,11/10/2000,778480,30-34,115,530403,4710363382045,1,149,219
4376,12/31/2000,1821987,40-44,Others,530110,4710735307027,1,135,179
4377,11/11/2000,1735819,45-49,221,100208,4710144204443,1,79,76
4378,1/20/2001,1365184,25-29,221,130202,4710126194311,2,60,72
4379,1/13/2001,1859805,40-44,Others,520437,4716545000707,1,75,99
4380,11/16/2000,1611601,35-39,221,100211,4710126011557,1,30,34
4381,1/19/2001,1157406,40-44,110,130206,20557003,1,84,99
4382,12/17/2000,154550,45-49,115,500210,4710291101039,2,160,178
4383,2/9/2001,1469455,30-34,221,110136,4710498054121,1,57,70
4384,2/25/2001,1693492,30-34,110,100507,4710154058326,1,32,49
4385,1/7/2001,380393,50-54,221,120103,4711524000907,1,23,25
4386,2/18/2001,1181456,50-54,106,100505,4710018004605,1,35,38
4387,11/2/2000,161084,40-44,110,130308,4710290004065,1,34,45
4388,1/21/2001,1930610,50-54,Others,760551,4719111117113,1,17,24
4389,12/16/2000,1693157,40-44,221,100432,5000311520209,1,56,69
4390,11/12/2000,527996,40-44,115,130204,4710105045313,6,96,120
4391,11/4/2000,2082073,40-44,Others,110603,4710498354368,1,28,35
4392,1/18/2001,1362442,45-49,221,100512,719859796117,1,24,28
4393,1/16/2001,1952292,40-44,221,100504,4710085104116,1,83,79
4394,2/27/2001,1746587,35-39,114,100311,4710022101208,1,173,187
4395,1/22/2001,121514,45-49,115,110507,4710980800014,1,30,38
4396,11/10/2000,2071725,30-34,Others,520473,4710017098100,2,40,58
4397,1/22/2001,1718935,35-39,110,130102,4710105002026,3,33,42
4398,2/10/2001,2041063,35-39,221,100323,4710015202912,1,14,18
4399,11/28/2000,2095615,30-34,221,510525,4718085007147,1,210,229
4400,2/16/2001,2094861,35-39,221,130207,4710088433343,2,22,26
4401,2/17/2001,1444117,30-34,Others,110513,48001271340,1,142,180
4402,2/20/2001,2008769,<25,106,110103,4711985005626,1,52,65
4403,12/31/2000,1136791,>65,115,110108,4710395340020,2,140,124
4404,12/9/2000,1925708,30-34,115,100106,4710047504688,1,47,59
4405,11/18/2000,1973105,30-34,115,530403,4710363382045,1,149,219
4406,11/22/2000,1771473,55-59,110,100218,4710543282318,1,57,69
4407,1/20/2001,1591286,35-39,115,110401,20535414,1,62,84
4408,1/30/2001,1276480,35-39,Unknown,780205,4717265888422,2,840,941
4409,2/15/2001,798907,35-39,114,520469,4715062809688,6,96,150
4410,12/10/2000,439862,45-49,115,100205,4710022201496,1,55,69
4411,2/20/2001,1191349,30-34,221,130204,20572037,1,53,39
4412,2/17/2001,2160092,35-39,221,110411,4710085172900,1,23,28
4413,1/6/2001,300650,25-29,115,530403,4710363382014,1,149,149
4414,1/15/2001,1638080,40-44,115,100319,4902738431193,1,47,52
4415,11/9/2000,1521580,35-39,115,100418,4712959001279,1,68,95
4416,2/11/2001,1544114,30-34,110,100314,4711763001017,1,23,32
4417,1/17/2001,1652543,40-44,221,100420,4710703010027,3,66,78
4418,12/9/2000,1703696,40-44,114,530116,4710032502125,1,80,99
4419,1/22/2001,1847260,55-59,221,100301,4710362020078,2,56,70
4420,2/18/2001,1626360,35-39,221,120103,4711524001041,2,46,52
4421,12/29/2000,2168166,25-29,Others,100505,4710018004605,1,35,38
4422,11/9/2000,389006,30-34,115,500302,4710364151008,1,57,85
4423,11/24/2000,1457032,35-39,Others,110102,4711985006029,1,56,70
4424,11/20/2000,2031866,30-34,Others,110402,4710088414038,2,92,104
4425,1/19/2001,1664140,30-34,221,100205,4710035351508,1,14,18
4426,2/8/2001,1096958,30-34,115,110411,4710085120697,1,16,12
4427,11/4/2000,1070484,45-49,221,100309,4710931100040,1,95,113
4428,12/7/2000,1347135,45-49,221,520102,4710017089023,1,29,40
4429,1/22/2001,1841060,>65,115,100325,8888420881162,1,66,80
4430,2/25/2001,1631388,40-44,115,110217,4710265849066,2,310,278
4431,12/17/2000,20459,40-44,114,100516,4067800027350,1,115,138
4432,1/1/2001,1621945,30-34,221,560518,4711791300403,1,63,89
4433,1/14/2001,1535716,45-49,221,560337,4719861020725,1,44,65
4434,1/17/2001,2164083,45-49,115,120203,4711634002747,2,186,198
4435,11/18/2000,969680,35-39,221,100218,8801083001173,1,52,58
4436,2/4/2001,252492,,115,760145,4716086060208,1,75,109
4437,11/26/2000,2025902,25-29,221,110110,4710549000039,1,81,88
4438,1/3/2001,1351965,60-64,115,110108,4710395340020,1,70,72
4439,2/3/2001,2159225,50-54,115,560401,300086798014,1,299,338
4440,12/9/2000,103053,30-34,115,130206,4711163000610,1,38,49
4441,1/22/2001,155144,55-59,115,520133,4710747770239,1,25,37
4442,2/23/2001,1437768,40-44,115,130204,4710105015125,1,77,88
4443,12/8/2000,1778915,45-49,115,100205,4710015202721,3,42,54
4444,12/8/2000,1975895,25-29,110,100203,4710176033998,1,66,83
4445,11/3/2000,1544015,35-39,221,100210,4710247001338,1,86,85
4446,12/15/2000,2109749,35-39,115,110105,4710046021100,1,30,36
4447,12/6/2000,1647457,25-29,221,530215,4710314434038,2,150,188
4448,1/23/2001,1419436,35-39,110,100205,4710126021198,1,82,98
